[I][48364][09-06][15:39:34:502][global_config.cpp:527][bolepack][communication]open config file[fillbackconfig/communication.json] success.
[I][48364][09-06][15:39:34:503][inner_type.cpp:63][bolepack][communication]127.0.0.1 , is a loopback iface
[I][48364][09-06][15:39:34:503][inner_type.cpp:111][bolepack][communication]find multicast networks:
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]10.64.38.79
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.1.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.2.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.0.1
[I][48364][09-06][15:39:34:554][dds_discovery.cpp:56][bolepack][communication]DDSDiscovery::init dis_topic is DiscoveryTopic
[I][48364][09-06][15:39:35:590][zmq_data_writer_impl.cpp:91][bolepack][communication]zmq option[id=1] as below:
ZMQ_SNDHWM=50
ZMQ_RCVHWM=50
ZMQ_LINGER=10
ZMQ_SNDBUF=52428800
ZMQ_RCVBUF=52428800
ZMQ_RATE=1048576
ZMQ_SNDTIMEO=0
ZMQ_RCVTIMEO=1000
ZMQ_RECOVERY_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEARTBEAT_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEART_BEAT_IVAL=0
ZMQ_HEART_BEAT_TIMEOUT=0;
[I][48364][09-06][15:39:38:030][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1089
[I][48364][09-06][15:39:38:097][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1122
[I][48364][09-06][15:39:38:163][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1155
[I][48364][09-06][15:39:38:232][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1188
[I][48364][09-06][15:39:38:296][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1221
[I][48364][09-06][15:39:38:358][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1254
[I][48364][09-06][15:39:38:430][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1287
[I][48364][09-06][15:39:38:504][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1320
[I][48364][09-06][15:39:38:605][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1353
[I][48364][09-06][15:39:38:723][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1386
[I][48364][09-06][15:39:38:831][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1419
[I][48364][09-06][15:39:38:991][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1452
[I][48364][09-06][15:39:39:096][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1485
[I][48364][09-06][15:39:39:207][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1518
[I][48364][09-06][15:39:39:292][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1551
[I][48364][09-06][15:39:39:354][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1584
[I][48364][09-06][15:39:39:423][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1617
[I][48364][09-06][15:39:39:484][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1650
[I][48364][09-06][15:39:39:547][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1683
[I][48364][09-06][15:39:39:620][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1716
[I][48364][09-06][15:39:39:694][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1749
[I][48364][09-06][15:39:39:778][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1782
[I][63568][09-06][15:39:39:799][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 128
[I][63568][09-06][15:39:39:799][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 4
[I][48364][09-06][15:39:39:856][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1815
[I][48364][09-06][15:39:39:922][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1848
[I][63568][09-06][15:39:39:935][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 2
[I][48364][09-06][15:39:40:008][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1881
[I][48364][09-06][15:39:40:089][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1914
[I][48364][09-06][15:39:40:159][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1947
[I][48364][09-06][15:39:40:235][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 1980
[I][48364][09-06][15:39:40:319][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2013
[I][48364][09-06][15:39:40:390][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2046
[I][48364][09-06][15:39:40:452][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2079
[I][48364][09-06][15:39:40:520][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2112
[I][48364][09-06][15:39:40:587][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2145
[I][48364][09-06][15:39:40:654][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2178
[I][48364][09-06][15:39:40:721][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2211
[I][48364][09-06][15:39:40:798][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2244
[I][48364][09-06][15:39:40:859][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2277
[I][48364][09-06][15:39:40:920][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2310
[I][63568][09-06][15:39:40:934][zmq_data_writer_impl.cpp:357][bolepack][communication]Force zmq into processing commands to free unused memory due to zmq reconnection.
[I][48364][09-06][15:39:40:985][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2343
[I][48364][09-06][15:39:41:048][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2376
[I][48364][09-06][15:39:41:110][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2409
[I][48364][09-06][15:39:41:182][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2442
